violation_id,user_id,phone,notification_id,event_type,channel,dnd_category,message_classification,detected_at,root_cause,provider,resolved,resolution
VIO-00535,user-4151,+919074589542,ntf-00535-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-09T16:07:00Z,RACE_CONDITION,twilio,true,CLASSIFICATION_FIXED
VIO-00536,user-7114,+919053555463,ntf-00536-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-15T07:40:00Z,RACE_CONDITION,twilio,true,
VIO-00537,user-9521,+919073789750,ntf-00537-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-01T00:02:00Z,RACE_CONDITION,twilio,true,CLASSIFICATION_FIXED
VIO-00538,user-5545,+919093903841,ntf-00538-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-21T15:05:00Z,STALE_DND_CACHE,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00539,user-5190,+919084940527,ntf-00539-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-17T15:14:00Z,MISSING_SCRUB,msg91,true,
VIO-00540,user-4108,+919015300062,ntf-00540-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-15T23:08:00Z,MISSING_SCRUB,twilio,false,CLASSIFICATION_FIXED
VIO-00541,user-5697,+919053443711,ntf-00541-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-11T05:34:00Z,WRONG_CLASSIFICATION,msg91,true,CLASSIFICATION_FIXED
VIO-00542,user-4315,+919082693120,ntf-00542-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-27T09:52:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-00543,user-5966,+919093241474,ntf-00543-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-03T19:54:00Z,WRONG_CLASSIFICATION,msg91,false,CLASSIFICATION_FIXED
VIO-00544,user-9036,+919030687181,ntf-00544-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-06T21:31:00Z,WRONG_CLASSIFICATION,twilio,false,CACHE_TTL_REDUCED
VIO-00545,user-1093,+919015875684,ntf-00545-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-15T03:33:00Z,RACE_CONDITION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00546,user-522,+919086639957,ntf-00546-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-01T06:06:00Z,MISSING_SCRUB,twilio,true,CACHE_TTL_REDUCED
VIO-00547,user-1162,+919011756387,ntf-00547-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-29T19:45:00Z,MISSING_SCRUB,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00548,user-6815,+919059535555,ntf-00548-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-16T17:47:00Z,WRONG_CLASSIFICATION,msg91,true,CACHE_TTL_REDUCED
VIO-00549,user-1592,+919023586205,ntf-00549-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-10T06:33:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-00550,user-9150,+919084912498,ntf-00550-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-11T20:11:00Z,STALE_DND_CACHE,twilio,false,
VIO-00551,user-2956,+919083815115,ntf-00551-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-14T05:50:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-00552,user-6091,+919065343779,ntf-00552-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-10T17:20:00Z,WRONG_CLASSIFICATION,msg91,true,
VIO-00553,user-5899,+919070720566,ntf-00553-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-09T23:16:00Z,MISSING_SCRUB,msg91,true,CACHE_TTL_REDUCED
VIO-00554,user-2214,+919050512501,ntf-00554-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-15T00:33:00Z,WRONG_CLASSIFICATION,msg91,true,CACHE_TTL_REDUCED
VIO-00555,user-4522,+919084311410,ntf-00555-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-03T22:52:00Z,RACE_CONDITION,msg91,true,
VIO-00556,user-4342,+919059269031,ntf-00556-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-15T04:08:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-00557,user-9324,+919039183937,ntf-00557-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-12T18:25:00Z,WRONG_CLASSIFICATION,twilio,true,
VIO-00558,user-1563,+919089890579,ntf-00558-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-27T22:36:00Z,STALE_DND_CACHE,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00559,user-7116,+919065904597,ntf-00559-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-12T11:56:00Z,RACE_CONDITION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00560,user-5232,+919082468141,ntf-00560-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-09T16:02:00Z,RACE_CONDITION,twilio,true,CLASSIFICATION_FIXED
VIO-00561,user-6437,+919069809598,ntf-00561-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-07T21:46:00Z,STALE_DND_CACHE,msg91,false,CACHE_TTL_REDUCED
VIO-00562,user-5508,+919021079017,ntf-00562-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-20T04:08:00Z,STALE_DND_CACHE,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00563,user-2137,+919028102047,ntf-00563-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-21T16:27:00Z,RACE_CONDITION,twilio,false,CLASSIFICATION_FIXED
VIO-00564,user-8590,+919043050557,ntf-00564-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-10T19:47:00Z,STALE_DND_CACHE,twilio,false,CACHE_TTL_REDUCED
VIO-00565,user-1844,+919065510043,ntf-00565-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-26T18:05:00Z,WRONG_CLASSIFICATION,twilio,true,CACHE_TTL_REDUCED
VIO-00566,user-397,+919050912093,ntf-00566-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-14T19:41:00Z,WRONG_CLASSIFICATION,twilio,true,
VIO-00567,user-6125,+919030936786,ntf-00567-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-06T07:12:00Z,STALE_DND_CACHE,msg91,true,CLASSIFICATION_FIXED
VIO-00568,user-1824,+919050952251,ntf-00568-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-06T00:21:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-00569,user-8953,+919080231557,ntf-00569-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-07T06:13:00Z,MISSING_SCRUB,msg91,true,
VIO-00570,user-713,+919044286770,ntf-00570-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-13T21:33:00Z,STALE_DND_CACHE,twilio,true,CACHE_TTL_REDUCED
VIO-00571,user-137,+919018938604,ntf-00571-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-07T14:41:00Z,WRONG_CLASSIFICATION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00572,user-3788,+919061096850,ntf-00572-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-07T20:24:00Z,STALE_DND_CACHE,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00573,user-7504,+919085254207,ntf-00573-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-24T06:32:00Z,STALE_DND_CACHE,msg91,false,CACHE_TTL_REDUCED
VIO-00574,user-2573,+919012465878,ntf-00574-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-01T12:47:00Z,WRONG_CLASSIFICATION,twilio,false,CLASSIFICATION_FIXED
VIO-00575,user-1016,+919093992429,ntf-00575-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-03T08:51:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-00576,user-6437,+919098171888,ntf-00576-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-20T10:57:00Z,STALE_DND_CACHE,twilio,true,
VIO-00577,user-6988,+919051927304,ntf-00577-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-31T18:09:00Z,WRONG_CLASSIFICATION,twilio,true,CLASSIFICATION_FIXED
VIO-00578,user-8870,+919037153619,ntf-00578-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-22T04:37:00Z,WRONG_CLASSIFICATION,msg91,false,CLASSIFICATION_FIXED
VIO-00579,user-2590,+919052613620,ntf-00579-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-22T18:58:00Z,STALE_DND_CACHE,msg91,false,CLASSIFICATION_FIXED
VIO-00580,user-6784,+919065197277,ntf-00580-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-04T10:56:00Z,MISSING_SCRUB,twilio,true,CLASSIFICATION_FIXED
VIO-00581,user-430,+919092138779,ntf-00581-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-14T04:11:00Z,WRONG_CLASSIFICATION,msg91,true,CLASSIFICATION_FIXED
VIO-00582,user-1303,+919073968467,ntf-00582-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-26T00:22:00Z,MISSING_SCRUB,twilio,true,
VIO-00583,user-2684,+919035938895,ntf-00583-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-01T15:08:00Z,STALE_DND_CACHE,twilio,true,CACHE_TTL_REDUCED
VIO-00584,user-3324,+919037455861,ntf-00584-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-22T07:47:00Z,RACE_CONDITION,twilio,false,CACHE_TTL_REDUCED
VIO-00585,user-6634,+919015613827,ntf-00585-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-28T07:27:00Z,MISSING_SCRUB,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00586,user-7486,+919015692967,ntf-00586-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-05T03:28:00Z,MISSING_SCRUB,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00587,user-6522,+919050876565,ntf-00587-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-25T09:28:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-00588,user-8471,+919029091078,ntf-00588-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-17T01:44:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-00589,user-2217,+919062756521,ntf-00589-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-13T22:34:00Z,WRONG_CLASSIFICATION,twilio,true,CLASSIFICATION_FIXED
VIO-00590,user-3309,+919071026547,ntf-00590-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-28T18:57:00Z,WRONG_CLASSIFICATION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00591,user-7363,+919095103759,ntf-00591-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-12T03:45:00Z,STALE_DND_CACHE,twilio,true,
VIO-00592,user-2800,+919054988861,ntf-00592-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-09T12:02:00Z,RACE_CONDITION,msg91,true,CLASSIFICATION_FIXED
VIO-00593,user-5072,+919069895766,ntf-00593-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-07T13:19:00Z,RACE_CONDITION,msg91,true,CLASSIFICATION_FIXED
VIO-00594,user-4147,+919011638498,ntf-00594-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-01T19:48:00Z,MISSING_SCRUB,twilio,true,
VIO-00595,user-7795,+919070899748,ntf-00595-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-31T06:37:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-00596,user-9135,+919037868647,ntf-00596-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-09T08:39:00Z,RACE_CONDITION,msg91,true,CACHE_TTL_REDUCED
VIO-00597,user-532,+919099522760,ntf-00597-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-05T04:54:00Z,WRONG_CLASSIFICATION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00598,user-2644,+919048168910,ntf-00598-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-14T13:11:00Z,RACE_CONDITION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00599,user-6039,+919060860378,ntf-00599-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-12T09:20:00Z,MISSING_SCRUB,msg91,false,
VIO-00600,user-4497,+919054185620,ntf-00600-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-18T03:44:00Z,MISSING_SCRUB,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00601,user-8667,+919021766833,ntf-00601-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-14T18:46:00Z,WRONG_CLASSIFICATION,twilio,false,CACHE_TTL_REDUCED
VIO-00602,user-5798,+919027409802,ntf-00602-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-06T18:39:00Z,MISSING_SCRUB,twilio,false,CLASSIFICATION_FIXED
VIO-00603,user-4760,+919035978571,ntf-00603-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-17T07:45:00Z,STALE_DND_CACHE,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00604,user-6784,+919016105858,ntf-00604-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-27T19:26:00Z,WRONG_CLASSIFICATION,msg91,true,CLASSIFICATION_FIXED
VIO-00605,user-1112,+919051308532,ntf-00605-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-27T09:16:00Z,WRONG_CLASSIFICATION,msg91,true,CACHE_TTL_REDUCED
VIO-00606,user-9322,+919092677226,ntf-00606-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-13T12:46:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-00607,user-7775,+919014772547,ntf-00607-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-25T15:58:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-00608,user-918,+919079937264,ntf-00608-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-29T13:59:00Z,WRONG_CLASSIFICATION,msg91,true,CACHE_TTL_REDUCED
VIO-00609,user-4596,+919014183991,ntf-00609-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-15T02:09:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-00610,user-5051,+919052211394,ntf-00610-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-15T03:55:00Z,WRONG_CLASSIFICATION,twilio,true,
VIO-00611,user-4959,+919039009803,ntf-00611-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-31T11:28:00Z,WRONG_CLASSIFICATION,msg91,true,CACHE_TTL_REDUCED
VIO-00612,user-1518,+919069562350,ntf-00612-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-05T06:58:00Z,STALE_DND_CACHE,twilio,true,CLASSIFICATION_FIXED
VIO-00613,user-8580,+919051655640,ntf-00613-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-13T15:46:00Z,RACE_CONDITION,msg91,true,CLASSIFICATION_FIXED
VIO-00614,user-8559,+919025547243,ntf-00614-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-05T14:24:00Z,WRONG_CLASSIFICATION,msg91,true,CACHE_TTL_REDUCED
VIO-00615,user-8530,+919098447373,ntf-00615-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-29T01:06:00Z,STALE_DND_CACHE,twilio,true,CACHE_TTL_REDUCED
VIO-00616,user-4533,+919081440849,ntf-00616-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-26T06:18:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-00617,user-250,+919093610257,ntf-00617-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-21T08:07:00Z,STALE_DND_CACHE,msg91,false,CACHE_TTL_REDUCED
VIO-00618,user-4642,+919087052108,ntf-00618-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-04T04:45:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-00619,user-2132,+919013891332,ntf-00619-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-08T14:03:00Z,STALE_DND_CACHE,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00620,user-2933,+919090010054,ntf-00620-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-12T13:25:00Z,MISSING_SCRUB,twilio,false,CACHE_TTL_REDUCED
VIO-00621,user-8741,+919020542212,ntf-00621-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-26T22:48:00Z,RACE_CONDITION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00622,user-7626,+919073155598,ntf-00622-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-28T09:43:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-00623,user-5413,+919053588695,ntf-00623-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-20T05:44:00Z,MISSING_SCRUB,msg91,true,
VIO-00624,user-7557,+919032924595,ntf-00624-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-15T11:30:00Z,WRONG_CLASSIFICATION,msg91,true,
VIO-00625,user-1163,+919050549608,ntf-00625-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-14T10:35:00Z,MISSING_SCRUB,twilio,false,CLASSIFICATION_FIXED
VIO-00626,user-2606,+919074743230,ntf-00626-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-18T07:35:00Z,STALE_DND_CACHE,twilio,true,
VIO-00627,user-5607,+919083085160,ntf-00627-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-25T18:50:00Z,RACE_CONDITION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00628,user-5331,+919084502610,ntf-00628-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-14T19:29:00Z,MISSING_SCRUB,msg91,false,
VIO-00629,user-9772,+919060856575,ntf-00629-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-09T19:06:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-00630,user-4,+919029693143,ntf-00630-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-18T18:57:00Z,MISSING_SCRUB,twilio,false,
VIO-00631,user-5188,+919050229795,ntf-00631-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-26T06:43:00Z,WRONG_CLASSIFICATION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00632,user-8363,+919064250458,ntf-00632-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-13T00:39:00Z,WRONG_CLASSIFICATION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00633,user-5886,+919024723458,ntf-00633-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-01T22:35:00Z,STALE_DND_CACHE,msg91,false,
VIO-00634,user-6272,+919064496780,ntf-00634-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-19T10:45:00Z,MISSING_SCRUB,msg91,true,
VIO-00635,user-6302,+919058357021,ntf-00635-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-18T06:35:00Z,RACE_CONDITION,twilio,true,CLASSIFICATION_FIXED
VIO-00636,user-258,+919029326800,ntf-00636-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-02T02:41:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-00637,user-7472,+919091125155,ntf-00637-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-21T13:55:00Z,RACE_CONDITION,twilio,false,
VIO-00638,user-3045,+919067011913,ntf-00638-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-19T11:14:00Z,STALE_DND_CACHE,twilio,true,CACHE_TTL_REDUCED
VIO-00639,user-6013,+919014491176,ntf-00639-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-22T17:36:00Z,MISSING_SCRUB,twilio,true,
VIO-00640,user-8625,+919047503167,ntf-00640-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-27T02:09:00Z,STALE_DND_CACHE,msg91,true,
VIO-00641,user-1280,+919095052118,ntf-00641-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-19T23:42:00Z,WRONG_CLASSIFICATION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00642,user-7688,+919087036318,ntf-00642-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-30T14:32:00Z,MISSING_SCRUB,twilio,false,CACHE_TTL_REDUCED
VIO-00643,user-9792,+919050811697,ntf-00643-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-22T01:44:00Z,WRONG_CLASSIFICATION,msg91,false,CLASSIFICATION_FIXED
VIO-00644,user-4781,+919093794410,ntf-00644-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-12T01:42:00Z,WRONG_CLASSIFICATION,twilio,true,CLASSIFICATION_FIXED
VIO-00645,user-4553,+919043829709,ntf-00645-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-03T02:54:00Z,WRONG_CLASSIFICATION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00646,user-9696,+919030285078,ntf-00646-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-15T19:11:00Z,WRONG_CLASSIFICATION,msg91,false,CLASSIFICATION_FIXED
VIO-00647,user-8641,+919014441335,ntf-00647-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-01T05:51:00Z,STALE_DND_CACHE,msg91,true,
